"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"12",0.999999999999997,0.861111111111111,0.492857142857143,0.333333333333334,0.288461538461539,0.277614571092837,0.265625,0.00113122171945462,0.226190476190477,0.022727272727273,0.0157894736842119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1.01923076923076,0.880341880341879,0.512087912087911,0.352564102564102,0.307692307692307,0.296845340323605,0.284855769230768,0.0203619909502227,0.245421245421245,0.041958041958041,0.03502024291498,0.0192307692307681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1.07904347826087,0.940154589371981,0.571900621118013,0.412376811594203,0.367505016722409,0.356658049353707,0.34466847826087,0.0801746999803246,0.305233954451347,0.101770750988143,0.0948329519450818,0.0790434782608699,0.0598127090301019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1.10714285714285,0.968253968253968,0.6,0.44047619047619,0.395604395604396,0.384757428235694,0.372767857142857,0.108274078862312,0.333333333333334,0.12987012987013,0.122932330827069,0.107142857142857,0.0879120879120888,0.028099378881987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1.12700534759358,0.98811645870469,0.619862490450722,0.460338680926912,0.415466886055118,0.404619918686416,0.392630347593579,0.128136569313034,0.353195823784056,0.149732620320852,0.142794821277791,0.127005347593579,0.107774578362811,0.047961869332709,0.019862490450722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1.13265493215988,0.993766043270995,0.625512075017027,0.465988265493218,0.421116470621423,0.410269503252721,0.398279932159884,0.133786153879339,0.358845408350361,0.155382204887157,0.148444405844096,0.132654932159884,0.113424162929116,0.0536114538990143,0.0255120750170273,0.00564958456630529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1.1547619047619,1.01587301587302,0.647619047619048,0.488095238095238,0.443223443223444,0.432376475854742,0.420386904761905,0.155893126481359,0.380952380952381,0.177489177489178,0.170551378446117,0.154761904761905,0.135531135531137,0.0757184265010347,0.0476190476190477,0.0277565571683257,0.0221069726020204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1.21666666666666,1.07777777777778,0.70952380952381,0.55,0.505128205128206,0.494281237759504,0.482291666666667,0.217797888386121,0.442857142857143,0.23939393939394,0.232456140350879,0.216666666666667,0.197435897435899,0.137623188405797,0.10952380952381,0.0896613190730878,0.0840117345067825,0.0619047619047621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1.26785714285714,1.12896825396826,0.760714285714287,0.601190476190478,0.556318681318683,0.545471713949981,0.533482142857144,0.268988364576599,0.494047619047621,0.290584415584417,0.283646616541356,0.267857142857144,0.248626373626376,0.188813664596274,0.160714285714287,0.140851795263565,0.13520221069726,0.113095238095239,0.0511904761904774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1.35271317829457,1.21382428940569,0.845570321151719,0.68604651162791,0.641174716756115,0.630327749387413,0.618338178294576,0.353844400014031,0.578903654485053,0.375440451021849,0.368502651978788,0.352713178294576,0.333482409063808,0.273669700033706,0.245570321151719,0.225707830700997,0.220058246134692,0.197951273532672,0.13604651162791,0.0848560354374321,NA,NA,NA,NA,NA,NA,NA,NA
"22",1.36220027145227,1.22331138256338,0.855057414309413,0.695533604785604,0.65066180991381,0.639814842545107,0.627825271452271,0.363331493171725,0.588390747642747,0.384927544179544,0.377989745136482,0.362200271452271,0.342969502221502,0.283156793191401,0.255057414309414,0.235194923858692,0.229545339292386,0.207438366690366,0.145533604785604,0.0943431285951264,0.00948709315769428,NA,NA,NA,NA,NA,NA,NA
"23",1.37355447352404,1.23466558463515,0.866411616381184,0.706887806857374,0.66201601198558,0.651169044616878,0.639179473524041,0.374685695243495,0.599744949714517,0.396281746251314,0.389343947208253,0.373554473524041,0.354323704293273,0.294510995263171,0.266411616381184,0.246549125930462,0.240899541364157,0.218792568762136,0.156887806857374,0.105697330666897,0.0208412952294645,0.0113542020717702,NA,NA,NA,NA,NA,NA
"24",1.46052631578947,1.32163742690058,0.953383458646616,0.793859649122807,0.748987854251013,0.73814088688231,0.726151315789473,0.461657537508928,0.68671679197995,0.483253588516746,0.476315789473685,0.460526315789473,0.441295546558705,0.381482837528603,0.353383458646616,0.333520968195894,0.327871383629589,0.305764411027569,0.243859649122807,0.192669172932329,0.107813137494897,0.0983260443372029,0.0869718422654326,NA,NA,NA,NA,NA
"25",1.49057971014492,1.35169082125604,0.983436853002068,0.823913043478258,0.779041248606464,0.768194281237762,0.756204710144925,0.49171093186438,0.716770186335402,0.513306982872198,0.506369183829137,0.490579710144925,0.471348940914157,0.411536231884055,0.383436853002068,0.363574362551346,0.357924777985041,0.33581780538302,0.273913043478258,0.222722567287781,0.137866531850349,0.128379438692654,0.117025236620884,0.0300533943554515,NA,NA,NA,NA
"26",1.64473684210526,1.50584795321637,1.13759398496241,0.978070175438596,0.933198380566802,0.9223514131981,0.910361842105263,0.645868063824717,0.870927318295739,0.667464114832536,0.660526315789475,0.644736842105263,0.625506072874495,0.565693363844393,0.537593984962406,0.517731494511684,0.512081909945378,0.489974937343358,0.428070175438596,0.376879699248119,0.292023663810686,0.282536570652992,0.271182368581222,0.184210526315789,0.154157131960338,NA,NA,NA
"27",1.80555555555555,1.66666666666667,1.2984126984127,1.13888888888889,1.09401709401709,1.08317012664839,1.07118055555556,0.80668677727501,1.03174603174603,0.828282828282828,0.821345029239767,0.805555555555555,0.786324786324787,0.726512077294685,0.698412698412698,0.678550207961977,0.672900623395671,0.650793650793651,0.588888888888889,0.537698412698411,0.452842377260979,0.443355284103285,0.432001082031515,0.345029239766082,0.314975845410631,0.160818713450293,NA,NA
"28",2.03947368421052,1.90058479532164,1.53233082706767,1.37280701754386,1.32793522267207,1.31708825530336,1.30509868421053,1.04060490592998,1.265664160401,1.0622009569378,1.05526315789474,1.03947368421053,1.02024291497976,0.960430205949657,0.93233082706767,0.912468336616948,0.906818752050642,0.884711779448622,0.82280701754386,0.771616541353383,0.68676050591595,0.677273412758256,0.665919210686486,0.578947368421053,0.548893974065602,0.394736842105264,0.233918128654971,NA
